Country,Year,Status,Adult_Mortality,Alcohol,Hepatitis_B,Measles,BMI,Under-Five_Deaths,Polio,Total_Expenditure,Diphtheria,HIV/AIDS,GDP,Population,Thinness__1-19_Years,Income_Composition_Of_Resources,Schooling,Smoking_Rate
Lebanon,2006.0,0.0,1.0,1.82,78.0,956.0,61.4,1.0,75.0,8.83,78.0,0.1,5372.65899,45735.0,4.7,0.733,13.2,35.6
Lebanon,2007.0,0.0,98.0,1.72,8.0,373.0,61.9,1.0,75.0,8.9,8.0,0.1,614.271115,486466.0,4.7,0.731,12.9,35.6
Lebanon,2008.0,0.0,98.0,1.67,81.0,24.0,62.5,1.0,75.0,8.7,81.0,0.1,712.775759,411147.0,4.7,0.74,13.1,35.43333333333334
Lebanon,2009.0,0.0,95.0,1.62,81.0,22.0,63.0,1.0,75.0,7.42,81.0,0.1,84.268878,4183156.0,4.7,0.746,13.2,35.266666666666666
Lebanon,2010.0,0.0,94.0,1.58,81.0,12.0,63.5,1.0,75.0,7.19,81.0,0.1,8763.826274,4337141.0,4.7,0.752,13.3,35.1
Lebanon,2011.0,0.0,93.0,1.57,81.0,9.0,64.0,1.0,75.0,7.12,81.0,0.1,8734.9653,4588368.0,4.7,0.758,13.2,35.02
Lebanon,2012.0,0.0,93.0,1.53,81.0,9.0,64.4,1.0,75.0,6.99,81.0,0.1,8787.94668,491644.0,4.8,0.763,13.3,34.940000000000005
Lebanon,2013.0,0.0,97.0,1.29,81.0,1761.0,64.9,1.0,75.0,6.63,81.0,0.1,846.285153,527612.0,4.8,0.766,13.3,34.86
Lebanon,2014.0,0.0,99.0,1.32,81.0,112.0,65.4,1.0,75.0,6.39,81.0,0.1,8161.4614,563279.0,4.8,0.763,13.3,34.78
Lebanon,2015.0,0.0,98.0,6.598000000000001,81.0,39.0,66.1,1.0,75.0,7.719999999999999,81.0,0.1,846.632851,5851479.0,4.9,0.763,13.3,34.7
Lesotho,2000.0,0.0,452.0,3.1,66.8,660.0,24.9,7.0,82.0,6.92,83.0,4.4,474.8197876,1868699.0,11.5,0.445,9.6,32.0
Lesotho,2001.0,0.0,452.0,2.86,81.0,217.0,25.4,7.0,78.0,7.53,78.0,4.4,437.819184,1885955.0,11.1,0.443,10.3,31.48
Lesotho,2002.0,0.0,452.0,2.95,92.4,0.0,25.9,7.0,84.0,6.91,84.0,4.4,47.89395,192312.0,1.6,0.446,10.4,30.96
Lesotho,2003.0,0.0,452.0,1.99,17.0,1.0,26.4,7.0,9.0,7.13,9.0,4.4,63.636279,191897.0,1.2,0.44,10.5,30.44
Lesotho,2004.0,0.0,452.0,1.8,6.0,31.0,26.9,7.0,89.0,6.96,9.0,4.4,781.5145936,1933728.0,9.7,0.439,10.7,29.92
Lesotho,2005.0,0.0,452.0,2.67,87.0,0.0,27.4,6.0,88.0,6.3,89.0,4.4,862.9463118,1949543.0,9.3,0.437,10.7,29.4
Lesotho,2006.0,0.0,452.0,2.61,91.0,1.0,27.9,6.0,88.0,7.12,89.0,4.4,915.775754,1965662.0,8.8,0.437,10.7,28.95
Lesotho,2007.0,0.0,452.0,2.69,9.0,2.0,28.3,6.0,87.0,8.47,88.0,4.4,918.432717,1982287.0,8.4,0.44,10.6,28.5
Lesotho,2008.0,0.0,452.0,2.75,88.0,0.0,28.8,6.0,86.0,8.85,88.0,4.4,934.428563,199993.0,8.0,0.447,10.7,28.166666666666668
Lesotho,2009.0,0.0,452.0,2.75,91.0,0.0,29.2,6.0,89.0,9.0,91.0,4.4,923.136931,21929.0,7.6,0.453,10.8,27.83333333333333
Lesotho,2010.0,0.0,452.0,2.71,93.0,2488.0,29.7,6.0,92.0,1.87,93.0,4.4,1173.26212,24551.0,7.2,0.464,10.9,27.5
Lesotho,2011.0,0.0,52.0,2.39,96.0,172.0,3.2,6.0,95.0,9.0,96.0,4.4,1352.38433,264166.0,6.8,0.469,11.0,27.2
Lesotho,2012.0,0.0,452.0,0.01,95.0,179.0,3.8,6.0,93.0,9.0,95.0,4.4,1281.516,289928.0,6.4,0.479,11.0,26.9
Lesotho,2013.0,0.0,452.0,0.01,93.0,516.0,31.4,6.0,9.0,9.0,93.0,4.4,1196.1335,2117361.0,6.1,0.484,11.1,26.6
Lesotho,2014.0,0.0,452.0,0.01,93.0,0.0,32.0,6.0,9.0,1.62,93.0,4.4,1174.839214,2145785.0,5.8,0.491,10.8,26.3
Lesotho,2015.0,0.0,452.0,1.7159999999999997,93.0,0.0,32.6,6.0,9.0,5.758,93.0,4.4,173.82893,2174645.0,5.5,0.495,10.7,26.0
Liberia,2000.0,0.0,39.0,4.46,48.8,5977.0,2.2,20.0,56.0,5.91,46.0,3.1,183.4149991,2884522.0,9.2,0.338,8.7,17.5
Liberia,2001.0,0.0,333.0,4.4,65.4,1379.0,2.4,20.0,54.0,6.41,42.0,3.1,174.1815473,2991132.0,9.0,0.386,10.5,16.92
Liberia,2002.0,0.0,371.0,4.27,81.2,131.0,2.7,19.0,51.0,5.43,39.0,3.1,177.285187,362863.0,8.8,0.376,10.4,16.34
Liberia,2003.0,0.0,42.0,4.21,84.6,142.0,21.1,18.0,49.0,3.44,35.0,3.2,133.494518,3116233.0,8.7,0.373,10.3,15.76
Liberia,2004.0,0.0,329.0,4.24,77.2,4.0,21.5,17.0,47.0,8.77,31.0,3.2,149.4452549,3176414.0,8.5,0.335,10.2,15.18
Liberia,2005.0,0.0,316.0,4.19,77.2,8.0,22.0,16.0,66.0,8.4,6.0,3.1,168.648254,326123.0,8.3,0.372,10.1,14.6
Liberia,2006.0,0.0,32.0,4.05,58.4,20.0,22.4,15.0,66.0,1.9,6.0,3.0,178.92799,3375838.0,8.1,0.377,10.0,14.1
Liberia,2007.0,0.0,286.0,4.03,82.0,1.0,22.9,14.0,67.0,1.24,65.0,2.8,21.3733292,3512932.0,7.9,0.383,9.9,13.6
Liberia,2008.0,0.0,281.0,3.88,64.0,1.0,23.4,14.0,79.0,9.0,75.0,2.4,232.61732,3662993.0,7.7,0.394,9.8,13.166666666666666
Liberia,2009.0,0.0,277.0,3.75,64.0,6.0,24.0,13.0,84.0,9.0,81.0,2.1,33.667491,3811528.0,7.6,0.4,9.7,12.733333333333334
Liberia,2010.0,0.0,272.0,3.64,47.0,2200.0,24.5,13.0,71.0,9.0,7.0,1.8,327.42597,3948125.0,7.4,0.403,9.6,12.3
Liberia,2011.0,0.0,266.0,3.72,77.0,279.0,25.0,12.0,77.0,9.0,77.0,1.5,379.689583,47167.0,7.2,0.406,9.5,11.9
Liberia,2012.0,0.0,261.0,0.01,8.0,43.0,25.6,12.0,8.0,1.19,8.0,1.2,415.361958,4181563.0,7.0,0.416,9.6,11.5
Liberia,2013.0,0.0,258.0,0.01,76.0,0.0,26.1,11.0,75.0,9.0,76.0,1.1,454.1222236,4286291.0,6.8,0.419,9.8,11.1
Liberia,2014.0,0.0,329.0,0.01,5.0,34.0,26.7,11.0,49.0,1.4,5.0,0.9,458.4651734,439737.0,6.7,0.426,9.9,10.7
Liberia,2015.0,0.0,259.0,2.976,52.0,1060.0,27.3,11.0,52.0,7.44,52.0,0.9,452.38717,4499621.0,6.5,0.427,9.9,10.3
Libya,2000.0,0.0,148.0,0.01,92.0,0.0,52.8,3.0,94.0,3.41,94.0,0.1,7145.628494,4836813.8,5.7,0.727,15.5,18.85856
Libya,2001.0,0.0,147.0,0.01,93.0,633.0,53.4,3.0,94.0,4.6,94.0,0.1,6269.58123,10386445.0,5.6,0.732,15.7,18.3845516
Libya,2002.0,0.0,146.0,0.01,91.0,3890.0,54.0,3.0,93.0,4.57,93.0,0.1,375.442638,6845823.0,5.6,0.736,15.8,17.9105432
Libya,2003.0,0.0,144.0,0.01,96.0,0.0,54.6,3.0,95.0,4.6,95.0,0.1,4676.96753,897090.8,5.6,0.74,16.0,17.4365348
Libya,2004.0,0.0,141.0,0.01,99.0,2771.0,55.3,3.0,97.0,3.46,97.0,0.1,586.8364,4201317.6,5.5,0.747,15.9,16.962526399999998
Libya,2005.0,0.0,138.0,0.01,97.0,292.0,56.0,3.0,98.0,2.71,98.0,0.1,8171.361651,1157809.0,5.5,0.748,15.7,16.488518
Libya,2006.0,0.0,134.0,0.01,98.0,1.0,56.7,3.0,98.0,2.51,98.0,0.1,9344.987518,3288059.8,5.5,0.752,15.4,16.091162
Libya,2007.0,0.0,132.0,0.01,98.0,59.0,57.4,3.0,98.0,2.63,98.0,0.1,1138.56661,874911.0,5.5,0.756,15.1,15.693806
Libya,2008.0,0.0,132.0,0.01,98.0,8.0,58.2,2.0,98.0,2.4,98.0,0.1,14396.4865,4066511.2,5.5,0.757,14.8,15.329243333333334
Libya,2009.0,0.0,132.0,0.01,98.0,329.0,59.0,2.0,98.0,3.16,98.0,0.1,1296.97353,22561217.4,5.6,0.757,14.6,14.964680666666666
Libya,2010.0,0.0,132.0,0.01,98.0,0.0,59.9,2.0,98.0,3.5,98.0,0.1,1212.56217,557564.6,5.6,0.755,14.3,14.600118
Libya,2011.0,0.0,161.0,0.01,98.0,0.0,6.9,2.0,98.0,4.77,98.0,0.1,562.549434,1309693.8,5.6,0.756,14.0,14.2999744
Libya,2012.0,0.0,133.0,0.01,98.0,320.0,61.8,2.0,98.0,4.3,98.0,0.1,10156.655911999998,18537313.2,5.6,0.706,13.7,13.9998308
Libya,2013.0,0.0,134.0,0.01,96.0,0.0,62.8,2.0,96.0,4.33,96.0,0.1,1673.4033014000001,10470176.4,5.7,0.735,13.4,13.6996872
Libya,2014.0,0.0,143.0,0.01,94.0,372.0,63.8,2.0,94.0,4.97,94.0,0.1,2952.3296448000006,18056387.2,5.7,0.73,13.4,13.3995436
Libya,2015.0,0.0,138.0,6.7,97.0,82.0,64.8,2.0,97.0,5.87,97.0,0.1,3211.588022,11194131.8,5.8,0.719,13.4,13.0994
Lithuania,2000.0,1.0,2.0,9.87,98.0,19.0,56.9,0.0,92.0,6.46,94.0,0.1,3297.35471,3499536.0,3.4,0.745,14.0,42.9
Lithuania,2001.0,1.0,21.0,10.2,95.0,7.0,57.2,0.0,97.0,6.26,95.0,0.1,353.147337,347818.0,3.3,0.757,14.7,42.3
Lithuania,2002.0,1.0,22.0,11.0,94.0,103.0,57.5,0.0,97.0,6.4,95.0,0.1,4146.987928,344367.0,3.3,0.77,15.3,41.7
Lithuania,2003.0,1.0,22.0,11.29,95.0,1.0,57.8,0.0,91.0,6.46,94.0,0.1,555.535669,3415213.0,3.2,0.78,15.8,41.1
Lithuania,2004.0,1.0,24.0,12.1,94.0,1.0,58.1,0.0,9.0,5.67,94.0,0.1,676.966998,337775.0,3.1,0.792,16.3,40.5
Lithuania,2005.0,1.0,222.0,12.3,95.0,1.0,58.4,0.0,93.0,5.83,94.0,0.1,7863.1629,3322528.0,3.0,0.798,16.2,39.9
Lithuania,2006.0,1.0,229.0,12.7,95.0,1.0,58.7,0.0,94.0,6.2,94.0,0.1,924.642548,326999.0,3.0,0.807,16.4,39.3
Lithuania,2007.0,1.0,24.0,13.4,96.0,0.0,59.0,0.0,95.0,6.22,95.0,0.1,12297.91535,3231294.0,2.9,0.812,16.4,38.7
Lithuania,2008.0,1.0,224.0,13.3,96.0,1.0,59.3,0.0,96.0,6.61,96.0,0.1,14961.56818,3198231.0,2.9,0.82,16.5,38.16666666666667
Lithuania,2009.0,1.0,192.0,12.4,95.0,0.0,59.7,0.0,98.0,7.53,98.0,0.1,11837.3913,3162916.0,2.8,0.825,16.6,37.63333333333333
Lithuania,2010.0,1.0,188.0,12.9,94.0,2.0,6.0,0.0,95.0,7.9,95.0,0.1,11984.86857,397282.0,2.8,0.824,16.8,37.1
Lithuania,2011.0,1.0,18.0,12.66,95.0,7.0,6.5,0.0,92.0,6.86,92.0,0.1,14357.73679,328115.0,2.7,0.826,16.7,36.6
Lithuania,2012.0,1.0,176.0,15.14,93.0,0.0,6.9,0.0,93.0,6.67,93.0,0.1,14341.836,2987773.0,2.7,0.83,16.5,36.1
Lithuania,2013.0,1.0,178.0,15.04,93.0,35.0,61.4,0.0,93.0,6.59,93.0,0.1,15712.82376,2957689.0,2.7,0.834,16.4,35.6
Lithuania,2014.0,1.0,169.0,15.19,94.0,11.0,61.9,0.0,93.0,6.55,93.0,0.1,16554.97139,2932367.0,2.6,0.841,16.5,35.1
Lithuania,2015.0,1.0,165.0,5.522,94.0,50.0,62.4,0.0,93.0,8.504000000000001,93.0,0.1,14252.42853,29491.0,2.6,0.846,16.5,34.6
Luxembourg,2000.0,1.0,98.0,13.14,77.0,0.0,54.0,0.0,99.0,7.48,99.0,0.1,48735.99549,4363.0,1.0,0.848,13.5,29.8
Luxembourg,2001.0,1.0,96.0,12.89,86.0,0.0,54.6,0.0,99.0,7.4,99.0,0.1,48179.4285,441525.0,1.0,0.854,13.4,29.48
Luxembourg,2002.0,1.0,95.0,12.91,95.0,0.0,55.2,0.0,99.0,8.27,99.0,0.1,5293.64115,446175.0,1.0,0.86,13.5,29.16
Luxembourg,2003.0,1.0,92.0,12.61,95.0,1.0,55.8,0.0,99.0,7.67,98.0,0.1,62245.129,45163.0,1.0,0.865,13.6,28.84
Luxembourg,2004.0,1.0,92.0,12.42,94.0,0.0,56.4,0.0,99.0,8.2,99.0,0.1,62245.129,45895.0,1.0,0.867,13.5,28.52
Luxembourg,2005.0,1.0,9.0,11.84,95.0,0.0,57.0,0.0,99.0,7.95,99.0,0.1,8289.69641,465158.0,1.0,0.874,13.5,28.2
Luxembourg,2006.0,1.0,85.0,11.98,95.0,8.0,57.5,0.0,99.0,7.75,99.0,0.1,62245.129,472637.0,0.9,0.88,13.5,27.85
Luxembourg,2007.0,1.0,82.0,11.75,87.0,0.0,57.9,0.0,96.0,6.8,99.0,0.1,1618.4928,479993.0,0.9,0.877,13.5,27.5
Luxembourg,2008.0,1.0,8.0,11.53,94.0,1.0,58.4,0.0,96.0,7.34,99.0,0.1,62245.129,48865.0,0.9,0.887,13.5,27.133333333333333
Luxembourg,2009.0,1.0,76.0,11.42,95.0,0.0,58.8,0.0,96.0,8.11,99.0,0.1,13198.6693,497783.0,0.9,0.888,13.5,26.766666666666666
Luxembourg,2010.0,1.0,73.0,11.36,94.0,0.0,59.2,0.0,96.0,7.68,99.0,0.1,14965.361,56953.0,0.9,0.884,13.7,26.4
Luxembourg,2011.0,1.0,72.0,11.5,95.0,6.0,59.6,0.0,96.0,7.34,99.0,0.1,62245.129,518347.0,0.9,0.894,13.9,26.1
Luxembourg,2012.0,1.0,7.0,11.34,94.0,2.0,6.1,0.0,99.0,7.18,99.0,0.1,16749.136,53946.0,0.9,0.892,13.9,25.8
Luxembourg,2013.0,1.0,68.0,11.02,94.0,0.0,6.5,0.0,99.0,7.1,99.0,0.1,62245.129,54336.0,0.9,0.892,13.9,25.5
Luxembourg,2014.0,1.0,65.0,11.12,94.0,0.0,6.9,0.0,99.0,6.94,99.0,0.1,62245.129,556319.0,1.0,0.892,13.9,25.2
Luxembourg,2015.0,1.0,63.0,4.406000000000001,94.0,0.0,61.3,0.0,99.0,5.734,99.0,0.1,1199.8223,56964.0,1.0,0.896,13.9,24.9
Madagascar,2000.0,0.0,283.0,1.16,76.4,35256.0,13.9,68.0,58.0,5.8,57.0,0.6,245.939659,1576686.0,8.7,0.291,8.0,44.2
Madagascar,2001.0,0.0,276.0,1.05,70.2,9357.0,14.3,65.0,6.0,5.17,6.0,0.7,278.555732,1626932.0,8.6,0.456,8.2,44.2
Madagascar,2002.0,0.0,271.0,0.9,51.0,10795.0,14.7,63.0,61.0,5.29,62.0,0.7,262.2859481,16765117.0,8.5,0.462,8.3,44.2
Madagascar,2003.0,0.0,268.0,0.93,61.0,62233.0,15.0,60.0,65.0,4.81,66.0,0.7,316.7998965,17279141.0,8.3,0.457,8.5,44.2
Madagascar,2004.0,0.0,267.0,0.81,71.0,35558.0,15.4,58.0,74.0,4.89,78.0,0.6,245.1235876,1782997.0,8.2,0.466,8.7,44.2
Madagascar,2005.0,0.0,265.0,0.72,81.0,0.0,15.8,56.0,8.0,5.3,85.0,0.6,274.819723,18336724.0,8.1,0.473,8.9,43.9
Madagascar,2006.0,0.0,263.0,0.68,82.0,2.0,16.3,54.0,83.0,5.11,85.0,0.6,292.157443,1888268.0,8.0,0.478,9.0,42.45
Madagascar,2007.0,0.0,261.0,0.71,84.0,0.0,16.7,51.0,83.0,4.98,84.0,0.6,377.8482928,19433523.0,7.9,0.483,9.1,41.0
Madagascar,2008.0,0.0,259.0,0.68,77.0,3.0,17.1,49.0,77.0,4.5,77.0,0.5,47.733254,19996469.0,7.8,0.491,9.4,39.66666666666666
Madagascar,2009.0,0.0,254.0,0.91,77.0,0.0,17.6,47.0,76.0,4.7,77.0,0.5,415.6893226,2569121.0,7.7,0.5,9.7,38.333333333333336
Madagascar,2010.0,0.0,248.0,1.03,7.0,1.0,18.0,45.0,7.0,4.86,7.0,0.5,412.739341,2115164.0,7.6,0.503,10.2,37.0
Madagascar,2011.0,0.0,241.0,0.97,73.0,0.0,18.5,43.0,73.0,4.24,73.0,0.4,454.963464,21743949.0,7.5,0.504,10.2,36.02
Madagascar,2012.0,0.0,235.0,0.87,7.0,2.0,19.0,42.0,71.0,3.46,7.0,0.4,443.9611,22346573.0,7.4,0.506,10.2,35.04
Madagascar,2013.0,0.0,23.0,0.87,74.0,6.0,19.5,40.0,73.0,4.15,74.0,0.4,461.723722,22961146.0,7.3,0.508,10.3,34.06
Madagascar,2014.0,0.0,225.0,0.01,73.0,3.0,2.0,39.0,73.0,3.4,73.0,0.3,452.4631926,2358981.0,7.2,0.509,10.3,33.08
Madagascar,2015.0,0.0,22.0,2.6319999999999997,69.0,3.0,2.5,38.0,71.0,4.5920000000000005,69.0,0.3,41.8575951,2423488.0,7.1,0.511,10.3,32.1
Malawi,2000.0,0.0,452.0,1.18,83.0,304.0,14.1,84.0,73.0,6.7,75.0,4.4,153.2594872,11376172.0,8.0,0.391,10.7,24.1
Malawi,2001.0,0.0,452.0,1.15,84.6,150.0,14.4,80.0,86.0,5.7,9.0,4.4,146.7615397,11695863.0,7.9,0.387,10.1,23.16
Malawi,2002.0,0.0,67.0,1.1,64.0,92.0,14.8,75.0,79.0,4.82,64.0,4.4,29.9798977,1213711.0,7.7,0.388,10.4,22.22
Malawi,2003.0,0.0,452.0,1.08,84.0,167.0,15.2,70.0,85.0,6.35,84.0,4.4,26.152517,12336687.0,7.6,0.362,10.3,21.28
Malawi,2004.0,0.0,452.0,1.11,89.0,1116.0,15.5,65.0,94.0,7.82,89.0,4.4,274.2256294,1267638.0,7.5,0.366,10.0,20.34
Malawi,2005.0,0.0,66.0,1.04,93.0,184.0,15.9,62.0,94.0,8.2,93.0,4.4,28.3673842,1339711.0,7.4,0.371,9.7,19.4
Malawi,2006.0,0.0,452.0,1.18,99.0,1.0,16.2,61.0,99.0,8.99,99.0,4.4,297.6971211,13429262.0,7.3,0.377,9.6,18.65
Malawi,2007.0,0.0,452.0,1.18,87.0,143.0,16.6,59.0,88.0,9.0,87.0,4.4,32.2227274,1384969.0,7.1,0.387,9.7,17.9
Malawi,2008.0,0.0,452.0,1.27,91.0,20.0,16.9,58.0,92.0,1.7,91.0,4.4,372.842678,14271234.0,7.0,0.4,9.6,17.2
Malawi,2009.0,0.0,452.0,1.16,93.0,21.0,17.3,56.0,93.0,1.18,93.0,4.4,42.7379657,1471462.0,6.9,0.415,9.9,16.5
Malawi,2010.0,0.0,452.0,1.08,93.0,118712.0,17.6,54.0,86.0,1.5,93.0,4.4,458.8681744,1516795.0,6.8,0.43,10.2,15.8
Malawi,2011.0,0.0,441.0,1.23,97.0,26.0,18.0,50.0,97.0,9.0,97.0,4.4,512.125451,15627618.0,6.7,0.444,10.6,15.22
Malawi,2012.0,0.0,42.0,0.01,96.0,11.0,18.4,46.0,95.0,9.0,96.0,4.4,374.51882,169735.0,6.6,0.454,10.7,14.64
Malawi,2013.0,0.0,394.0,0.01,89.0,1.0,18.8,42.0,89.0,1.96,89.0,4.4,332.922339,16577147.0,6.5,0.459,10.7,14.06
Malawi,2014.0,0.0,377.0,0.01,91.0,3.0,19.2,40.0,87.0,9.0,91.0,4.4,354.7253961,1768838.0,6.5,0.466,10.7,13.48
Malawi,2015.0,0.0,365.0,2.9219999999999997,88.0,0.0,19.6,38.0,88.0,4.422,88.0,4.4,362.6575444,1757367.0,6.4,0.473,10.8,12.9
Malaysia,2000.0,0.0,149.0,0.54,97.0,6187.0,26.0,5.0,98.0,3.4,98.0,0.1,445.17471,2318568.0,9.8,0.715,11.6,30.8
Malaysia,2001.0,0.0,144.0,0.53,95.0,2198.0,27.0,5.0,95.0,3.4,96.0,0.1,3915.11546,2369897.0,9.7,0.725,11.9,30.28
Malaysia,2002.0,0.0,14.0,0.49,95.0,408.0,27.9,4.0,94.0,3.4,94.0,0.1,4167.364387,24198811.0,9.5,0.723,12.0,29.76
Malaysia,2003.0,0.0,138.0,0.48,95.0,632.0,28.8,4.0,96.0,3.95,96.0,0.1,4463.675893,2468873.0,9.3,0.724,12.1,29.24
Malaysia,2004.0,0.0,137.0,0.49,94.0,5729.0,29.8,4.0,95.0,3.74,95.0,0.1,4955.477743,2517419.0,9.2,0.731,12.7,28.72
Malaysia,2005.0,0.0,135.0,0.46,96.0,1407.0,3.7,4.0,96.0,3.29,96.0,0.1,5593.822995,25659393.0,9.0,0.734,12.9,28.2
Malaysia,2006.0,0.0,134.0,0.42,95.0,564.0,31.6,4.0,95.0,3.65,95.0,0.1,6222.982955,26143566.0,8.8,0.732,12.7,27.7
Malaysia,2007.0,0.0,133.0,0.43,96.0,394.0,32.5,4.0,97.0,3.61,97.0,0.1,7269.17114,26625845.0,8.7,0.736,12.3,27.2
Malaysia,2008.0,0.0,132.0,0.47,97.0,334.0,33.4,4.0,97.0,3.47,97.0,0.1,8513.629541,2711169.0,8.5,0.747,12.5,26.8
Malaysia,2009.0,0.0,131.0,0.47,96.0,153.0,34.4,4.0,97.0,3.97,97.0,0.1,7326.744435,2765383.0,8.3,0.756,12.6,26.4
Malaysia,2010.0,0.0,131.0,0.49,96.0,73.0,35.3,4.0,96.0,3.99,96.0,0.1,971.356987,28112289.0,8.2,0.764,12.8,26.0
Malaysia,2011.0,0.0,13.0,0.51,96.0,1569.0,36.3,4.0,96.0,3.89,96.0,0.1,145.1262,28635128.0,8.0,0.774,13.0,25.6
Malaysia,2012.0,0.0,129.0,0.53,97.0,1868.0,37.4,4.0,97.0,4.1,97.0,0.1,1779.49641,2917456.0,7.9,0.776,12.9,25.2
Malaysia,2013.0,0.0,128.0,0.53,96.0,195.0,38.5,4.0,97.0,4.2,97.0,0.1,1882.27842,2976724.0,7.8,0.779,12.9,24.8
Malaysia,2014.0,0.0,126.0,0.52,96.0,221.0,39.5,4.0,97.0,4.17,97.0,0.1,11183.96191,322817.0,7.6,0.783,13.0,24.4
Malaysia,2015.0,0.0,123.0,7.43,99.0,1318.0,4.6,4.0,99.0,8.162,99.0,0.1,9643.644683,3723155.0,7.5,0.787,13.1,24.0
Maldives,2000.0,0.0,139.0,1.83,96.0,20.0,15.2,0.0,98.0,8.0,98.0,0.1,2182.99711,286.0,14.8,0.577,11.3,42.4
Maldives,2001.0,0.0,129.0,1.98,98.0,0.0,15.6,0.0,97.0,5.84,98.0,0.1,298.67598,292.0,14.7,0.587,11.8,41.44
Maldives,2002.0,0.0,124.0,1.95,98.0,926.0,16.2,0.0,98.0,5.78,98.0,0.1,32.37239,297.0,14.6,0.597,12.0,40.48
Maldives,2003.0,0.0,112.0,1.75,98.0,75.0,16.7,0.0,98.0,5.9,98.0,0.1,3432.247841,34.0,14.6,0.601,11.8,39.52
Maldives,2004.0,0.0,16.0,1.6,97.0,37.0,17.3,0.0,96.0,5.89,96.0,0.1,3853.33348,312.0,14.5,0.617,12.2,38.56
Maldives,2005.0,0.0,93.0,1.47,98.0,1395.0,18.0,0.0,98.0,9.0,98.0,0.1,3488.493769,321.0,14.4,0.625,12.1,37.6
Maldives,2006.0,0.0,88.0,1.62,98.0,47.0,18.7,0.0,98.0,7.37,98.0,0.1,4428.522898,333.0,14.3,0.622,12.0,36.85
Maldives,2007.0,0.0,82.0,1.78,98.0,20.0,19.5,0.0,98.0,6.64,98.0,0.1,52.862285,349.0,14.3,0.632,11.9,36.1
Maldives,2008.0,0.0,81.0,1.76,98.0,0.0,2.3,0.0,98.0,9.0,98.0,0.1,5828.621374,362.0,14.2,0.641,11.8,35.300000000000004
Maldives,2009.0,0.0,75.0,1.59,98.0,6.0,21.2,0.0,98.0,9.0,98.0,0.1,597.1659,36.0,14.1,0.651,11.8,34.5
Maldives,2010.0,0.0,73.0,1.83,97.0,0.0,22.1,0.0,97.0,7.93,96.0,0.1,633.79498,367.0,14.0,0.653,11.6,33.7
Maldives,2011.0,0.0,67.0,1.92,96.0,0.0,23.1,0.0,96.0,8.11,96.0,0.1,6497.55443,377.0,13.9,0.663,11.8,33.02
Maldives,2012.0,0.0,65.0,0.01,99.0,0.0,24.1,0.0,99.0,9.0,99.0,0.1,6541.7465,385.0,13.8,0.675,12.1,32.34
Maldives,2013.0,0.0,64.0,0.01,99.0,0.0,25.1,0.0,99.0,9.0,99.0,0.1,7112.33575,393.0,13.7,0.683,12.4,31.660000000000004
Maldives,2014.0,0.0,62.0,0.01,99.0,0.0,26.2,0.0,99.0,9.0,99.0,0.1,7716.2415,41.0,13.6,0.693,12.7,30.98
Maldives,2015.0,0.0,61.0,7.2780000000000005,99.0,0.0,27.4,0.0,99.0,6.072000000000001,99.0,0.1,8395.785198,49163.0,13.6,0.701,12.7,30.3
Mali,2000.0,0.0,37.0,0.47,50.2,1578.0,15.6,111.0,53.0,6.29,43.0,2.5,269.3483829,196769.0,11.0,0.291,4.4,16.7
Mali,2001.0,0.0,34.0,0.51,84.6,4464.0,16.1,110.0,56.0,6.39,49.0,2.4,36.8473237,11293258.0,1.8,0.297,4.6,16.16
Mali,2002.0,0.0,31.0,0.53,95.4,717.0,16.5,108.0,65.0,6.32,61.0,2.3,334.22416,11638929.0,1.5,0.308,4.9,15.62
Mali,2003.0,0.0,299.0,0.54,79.0,232.0,17.0,106.0,67.0,6.25,63.0,2.2,391.791281,125128.0,1.3,0.318,5.2,15.08
Mali,2004.0,0.0,296.0,0.49,73.0,172.0,17.5,103.0,7.0,6.28,69.0,2.0,439.3572924,1239196.0,1.1,0.333,5.5,14.54
Mali,2005.0,0.0,29.0,0.55,83.0,33.0,18.0,101.0,78.0,6.34,77.0,1.9,487.942556,12798763.0,9.9,0.338,5.8,14.0
Mali,2006.0,0.0,288.0,0.53,9.0,128.0,18.5,98.0,79.0,6.56,78.0,1.8,521.6425796,1322764.0,9.7,0.35,6.1,13.55
Mali,2007.0,0.0,282.0,0.55,74.0,2.0,19.0,96.0,76.0,6.97,74.0,1.7,595.6368319,1367566.0,9.4,0.363,6.4,13.1
Mali,2008.0,0.0,278.0,0.57,74.0,98.0,19.6,94.0,74.0,6.74,74.0,1.6,689.6784228,14138216.0,9.2,0.36,5.8,12.666666666666666
Mali,2009.0,0.0,276.0,0.59,71.0,2939.0,2.2,93.0,77.0,6.85,73.0,1.6,697.153124,1466597.0,9.0,0.385,7.1,12.233333333333334
Mali,2010.0,0.0,273.0,0.6,72.0,1719.0,2.7,91.0,77.0,6.35,73.0,1.5,78.377632,157585.0,8.8,0.396,7.3,11.8
Mali,2011.0,0.0,271.0,0.61,66.0,24.0,21.3,90.0,72.0,6.59,66.0,1.5,835.88998,1554989.0,8.5,0.404,7.5,11.44
Mali,2012.0,0.0,27.0,0.01,66.0,341.0,21.9,88.0,72.0,6.47,66.0,1.5,777.3476868,16667.0,8.3,0.411,7.7,11.08
